Donor	Treatment	Wash	CBF
HBEC6	IL13	noWash	7.608498965
HBEC6	IL13	noWash	8.628526202
HBEC6	IL13	noWash	7.535659445
HBEC6	IL13	noWash	6.945738167
HBEC6	IL13	noWash	8.534749845
HBEC6	IL13	noWash	3.208283319
HBEC6	IL13	noWash	8.104565269
HBEC6	IL13	noWash	10.76205299
HBEC6	IL13	noWash	6.559683968
HBEC6	IL13	noWash	7.801000705
HBEC6	IL13	noWash	3.961707143
HBEC6	IL13	noWash	6.588241664
HBEC6	IL13	noWash	9.28851279
HBEC6	IL13	noWash	11.06091562
HBEC6	IL13	noWash	6.837854997
HBEC6	IL13	noWash	8.047212183
HBEC6	IL13	noWash	7.582461647
HBEC6	IL13	noWash	7.554213041
HBEC6	IL13	noWash	9.664143372
HBEC6	IL13	noWash	6.164676707
HBEC6	IL13	noWash	7.668345902
HBEC6	IL13	noWash	7.854918718
HBEC6	IL13	noWash	6.308080169
HBEC6	IL13	noWash	6.102900422
HBEC6	IL13	noWash	7.967032021
HBEC6	IL13	noWash	6.593342365
HBEC6	IL13	noWash	5.894964709
HBEC6	IL13	noWash	6.643829888
HBEC6	IL13	noWash	7.852371898
HBEC6	IL13	noWash	8.184801832
HBEC6	IL13	noWash	6.815673535
HBEC6	IL13	noWash	8.755936809
HBEC6	IL13	noWash	6.093905109
HBEC6	IL13	noWash	5.826540323
HBEC6	IL13	noWash	6.713867621
HBEC6	IL13	noWash	7.017015206
HBEC6	IL13	noWash	8.512402203
HBEC6	IL13	noWash	5.695461919
HBEC6	IL13	noWash	6.040583614
HBEC6	IL13	noWash	7.579671248
HBEC6	IL13	noWash	7.54173088
HBEC6	IL13	noWash	8.168974561
HBEC6	IL13	noWash	5.949640354
HBEC6	IL13	noWash	7.153633851
HBEC6	IL13	noWash	7.982758491
HBEC6	IL13	noWash	8.601652522
HBEC6	IL13	noWash	7.009337987
HBEC6	IL13	noWash	6.823705376
HBEC6	IL13	noWash	7.740131194
HBEC6	IL13	noWash	7.801131079
HBEC6	IL13	noWash	7.847341373
HBEC6	IL13	noWash	9.854406116
HBEC6	IL13	noWash	5.884811469
HBEC6	IL13	noWash	6.214559593
HBEC6	IL13	noWash	5.69366343
HBEC6	IL13	noWash	6.693839907
HBEC6	IL13	noWash	10.94661716
HBEC6	IL13	noWash	8.248920043
HBEC6	IL13	noWash	11.07696101
HBEC6	IL13	noWash	6.227462773
HBEC6	IL13	noWash	6.431569919
HBEC6	IL13	noWash	7.201965868
HBEC6	IL13	noWash	9.897934846
HBEC6	IL13	noWash	6.082205615
HBEC6	IL13	noWash	8.61988543
HBEC6	IL13	noWash	9.183894042
HBEC6	IL13	noWash	5.948943748
HBEC6	IL13	noWash	3.998622929
HBEC6	IL13	noWash	8.669316646
HBEC6	IL13	noWash	6.761244643
HBEC6	IL13	noWash	6.452233718
HBEC6	IL13	noWash	8.745055206
HBEC6	IL13	noWash	7.342594496
HBEC6	IL13	noWash	6.792649817
HBEC6	IL13	noWash	6.618437641
HBEC6	IL13	noWash	7.848908162
HBEC6	IL13	noWash	8.741025148
HBEC6	IL13	noWash	9.240712849
HBEC6	IL13	noWash	8.282955196
HBEC6	IL13	noWash	7.340160637
HBEC6	IL13	noWash	6.96001478
HBEC6	IL13	noWash	9.159666391
HBEC6	IL13	noWash	8.754473799
HBEC6	IL13	noWash	5.963373787
HBEC6	IL13	noWash	6.005793623
HBEC6	IL13	noWash	11.78430481
HBEC6	IL13	noWash	6.969786561
HBEC6	IL13	noWash	8.513957253
HBEC6	IL13	noWash	5.514741208
HBEC6	IL13	noWash	5.970073058
HBEC6	IL13	noWash	6.430582154
HBEC6	IL13	noWash	3.979476876
HBEC6	IL13	noWash	6.123089418
HBEC6	IL13	noWash	6.210194492
HBEC6	IL13	noWash	5.394403699
HBEC6	IL13	noWash	5.765059365
HBEC6	IL13	noWash	8.126298065
HBEC6	IL13	noWash	7.680743169
HBEC6	IL13	noWash	5.612355614
HBEC6	IL13	noWash	7.827349212
HBEC6	IL13	noWash	5.731526088
HBEC6	IL13	noWash	8.10206378
HBEC6	IL13	noWash	7.637359997
HBEC6	IL13	noWash	5.494792902
HBEC6	IL13	noWash	7.809143937
HBEC6	IL13	noWash	5.18245148
HBEC6	IL13	noWash	7.044733782
HBEC6	IL13	noWash	7.491389003
HBEC6	IL13	noWash	6.21434372
HBEC6	IL13	noWash	6.39903638
HBEC6	IL13	noWash	6.097901568
HBEC6	IL13	noWash	8.481227052
HBEC6	IL13	noWash	8.964880626
HBEC6	IL13	noWash	10.3885486
HBEC6	IL13	noWash	7.621583382
HBEC6	IL13	noWash	7.747308193
HBEC6	IL13	noWash	5.743950032
HBEC6	IL13	noWash	6.438724919
HBEC6	IL13	noWash	7.81869232
HBEC6	IL13	noWash	7.828722119
HBEC6	IL13	noWash	6.41886401
HBEC6	IL13	noWash	6.706463405
HBEC6	IL13	noWash	7.412843868
HBEC6	IL13	noWash	5.368408857
HBEC6	IL13	noWash	6.180229124
HBEC6	IL13	noWash	6.925282135
HBEC6	IL13	noWash	6.656241647
HBEC6	IL13	noWash	8.329653002
HBEC6	IL13	noWash	8.445395313
HBEC6	IL13	noWash	9.207055977
HBEC6	IL13	noWash	9.075176453
HBEC6	IL13	noWash	8.803178415
HBEC6	IL13	noWash	6.598603704
HBEC6	IL13	noWash	7.104043716
HBEC6	IL13	noWash	8.379604301
HBEC6	IL13	noWash	7.802467053
HBEC6	IL13	noWash	7.911704687
HBEC6	IL13	noWash	6.182775051
HBEC6	IL13	noWash	6.927537934
HBEC6	IL13	noWash	7.763813532
HBEC6	IL13	noWash	7.402120433
HBEC6	IL13	noWash	7.44752563
HBEC6	IL13	noWash	9.096734102
HBEC6	IL13	noWash	6.090669579
HBEC6	IL13	noWash	8.434745195
HBEC6	IL13	noWash	10.52464885
HBEC6	IL13	noWash	7.95027106
HBEC6	IL13	noWash	7.343518911
HBEC6	IL13	noWash	8.004968219
HBEC6	IL13	noWash	8.06755337
HBEC6	IL13	noWash	6.159445677
HBEC6	IL13	noWash	7.047539275
HBEC6	IL13	noWash	7.188182533
HBEC6	IL13	noWash	6.292060785
HBEC6	IL13	noWash	6.735418723
HBEC6	IL13	noWash	7.958973349
HBEC6	IL13	noWash	6.537033221
HBEC6	IL13	noWash	7.167805007
HBEC6	IL13	noWash	8.184426103
HBEC6	IL13	noWash	7.796653025
HBEC6	IL13	noWash	6.593377933
HBEC6	IL13	noWash	7.890899004
HBEC6	IL13	noWash	6.180982837
HBEC6	IL13	noWash	8.221873863
HBEC6	IL13	noWash	8.079689011
HBEC6	IL13	noWash	5.5050168
HBEC6	IL13	noWash	6.66016915
HBEC6	IL13	noWash	8.567818245
HBEC6	IL13	noWash	8.239932361
HBEC6	IL13	noWash	5.90866048
HBEC6	IL13	noWash	5.82850501
HBEC6	IL13	noWash	6.511086749
HBEC6	IL13	noWash	5.197919448
HBEC6	IL13	noWash	6.621264652
HBEC6	IL13	noWash	5.843605445
HBEC6	IL13	noWash	6.097100282
HBEC6	IL13	noWash	5.194874845
HBEC6	IL13	noWash	7.665120079
HBEC6	IL13	noWash	7.145754642
HBEC6	IL13	noWash	7.286787131
HBEC6	IL13	noWash	7.06141629
HBEC6	IL13	noWash	6.402285845
HBEC6	IL13	noWash	5.781683505
HBEC6	IL13	noWash	7.987074168
HBEC6	IL13	noWash	4.195843231
HBEC6	IL13	noWash	6.080072961
HBEC6	IL13	noWash	7.870807711
HBEC6	IL13	noWash	7.951359772
HBEC6	IL13	noWash	6.847334382
HBEC6	IL13	noWash	7.099665955
HBEC6	IL13	noWash	8.761419374
HBEC6	IL13	noWash	5.592456066
HBEC6	IL13	noWash	5.844947231
HBEC6	IL13	noWash	7.652492805
HBEC6	IL13	noWash	7.387860658
HBEC6	IL13	noWash	7.945069149
HBEC6	IL13	noWash	5.809051462
HBEC6	IL13	noWash	6.496109618
HBEC6	IL13	noWash	7.787559537
HBEC6	IL13	noWash	9.220971507
HBEC6	IL13	noWash	7.115159308
HBEC6	IL13	noWash	7.934443855
HBEC6	IL13	noWash	5.974369992
HBEC6	IL13	noWash	7.788038432
HBEC6	IL13	noWash	7.065969755
HBEC6	IL13	noWash	9.189838947
HBEC6	IL13	noWash	7.124386416
HBEC6	IL13	noWash	5.98822838
HBEC6	IL13	noWash	7.721410489
HBEC6	IL13	noWash	8.178307173
HBEC6	IL13	noWash	8.114392107
HBEC6	IL13	noWash	7.468582546
HBEC6	IL13	noWash	8.873227329
HBEC6	IL13	noWash	4.607682378
HBEC6	IL13	noWash	6.618301971
HBEC6	IL13	noWash	8.185880479
HBEC6	IL13	noWash	7.895995472
HBEC6	IL13	noWash	8.225123659
HBEC6	IL13	noWash	9.371089251
HBEC6	IL13	noWash	5.450170943
HBEC6	IL13	noWash	8.236044197
HBEC6	IL13	noWash	7.983097693
HBEC6	IL13	noWash	6.082030014
HBEC6	IL13	noWash	9.66748292
HBEC6	IL13	noWash	6.670338376
HBEC6	IL13	noWash	7.450479763
HBEC6	IL13	noWash	7.085360417
HBEC6	IL13	noWash	6.162620399
HBEC6	IL13	noWash	6.880580032
HBEC6	IL13	noWash	7.399756877
HBEC6	IL13	noWash	8.561252005
HBEC6	IL13	noWash	8.179798582
HBEC6	IL13	noWash	9.185962465
HBEC6	IL13	noWash	6.532474128
HBEC6	IL13	noWash	6.950946667
HBEC6	IL13	noWash	8.128489634
HBEC6	IL13	noWash	5.957652597
HBEC6	IL13	noWash	5.745430669
HBEC6	IL13	noWash	5.72702922
HBEC6	IL13	noWash	5.923627978
HBEC6	IL13	noWash	5.912603066
HBEC6	IL13	noWash	8.274365028
HBEC6	IL13	noWash	5.843226661
HBEC6	IL13	noWash	7.143730462
HBEC6	IL13	noWash	7.809864467
HBEC6	IL13	noWash	8.656137534
HBEC6	IL13	noWash	8.423342798
HBEC6	IL13	noWash	6.685250301
HBEC6	IL13	noWash	6.217560295
HBEC6	IL13	noWash	5.784128882
HBEC6	IL13	noWash	8.20136182
HBEC6	IL13	noWash	7.918680797
HBEC6	IL13	noWash	6.215356957
HBEC6	IL13	noWash	7.594024694
HBEC6	IL13	noWash	7.923623366
HBEC6	IL13	noWash	8.433783307
HBEC6	IL13	noWash	7.94448514
HBEC6	IL13	noWash	7.723069991
HBEC6	IL13	noWash	8.046545105
HBEC6	IL13	noWash	4.804779495
HBEC6	IL13	noWash	7.942601138
HBEC6	IL13	noWash	7.236652743
HBEC6	IL13	noWash	7.851544208
HBEC6	IL13	noWash	6.956139483
HBEC6	IL13	noWash	9.637769817
HBEC6	IL13	noWash	6.463402385
HBEC6	IL13	noWash	7.878435532
HBEC6	IL13	noWash	9.216314129
HBEC6	IL13	noWash	6.694469645
HBEC6	IL13	noWash	9.667655864
HBEC6	IL13	noWash	7.968224098
HBEC6	IL13	noWash	7.24947949
HBEC6	IL13	noWash	8.306098524
HBEC6	IL13	noWash	6.790978703
HBEC6	IL13	noWash	7.514601112
HBEC6	IL13	noWash	7.209964951
HBEC6	IL13	noWash	7.130671721
HBEC6	IL13	noWash	7.702069727
HBEC6	IL13	noWash	8.00570619
HBEC6	IL13	noWash	7.673104034
HBEC6	IL13	noWash	6.457288045
HBEC6	IL13	noWash	7.504864471
HBEC6	IL13	noWash	8.166047021
HBEC6	IL13	noWash	10.59736188
HBEC6	IL13	noWash	6.10512687
HBEC6	IL13	noWash	8.060160633
HBEC6	IL13	noWash	10.53325362
HBEC6	IL13	noWash	5.865825164
HBEC6	IL13	noWash	7.232621608
HBEC6	IL13	noWash	8.597023793
HBEC6	IL13	noWash	5.659161593
HBEC6	IL13	noWash	5.201354733
HBEC6	IL13	noWash	6.597683069
HBEC6	IL13	noWash	7.802472998
HBEC6	IL13	noWash	7.981445621
HBEC6	IL13	noWash	5.524621302
HBEC6	IL13	noWash	8.343702463
HBEC6	IL13	noWash	6.816067335
HBEC6	IL13	noWash	7.351051131
HBEC6	IL13	noWash	6.941719005
HBEC6	IL13	noWash	7.94122976
HBEC6	IL13	noWash	6.720829444
HBEC6	IL13	noWash	6.532022701
HBEC6	IL13	noWash	7.937247313
HBEC6	IL13	noWash	8.660678493
HBEC6	IL13	noWash	8.886534787
HBEC6	IL13	noWash	6.704448877
HBEC6	IL13	noWash	9.779744941
HBEC6	IL13	noWash	8.169282721
HBEC6	IL13	noWash	7.72412982
HBEC6	IL13	noWash	6.24399019
HBEC6	IL13	noWash	8.679388399
HBEC6	IL13	noWash	8.15467837
HBEC6	IL13	noWash	17.02309922
HBEC6	IL13	noWash	7.911317033
HBEC6	IL13	noWash	6.846958729
HBEC6	IL13	noWash	7.949661142
HBEC6	IL13	noWash	6.973494472
HBEC6	IL13	noWash	6.677035228
HBEC6	IL13	noWash	7.922179447
HBEC6	IL13	noWash	7.422502931
HBEC6	IL13	noWash	8.176117184
HBEC6	IL13	noWash	7.557209837
HBEC6	IL13	noWash	6.718485231
HBEC6	IL13	noWash	7.937685827
HBEC6	IL13	noWash	4.988439575
HBEC6	IL13	noWash	8.41192535
HBEC6	IL13	noWash	6.71621547
HBEC6	IL13	noWash	6.769086192
HBEC6	IL13	noWash	8.794561948
HBEC6	IL13	noWash	6.081363835
HBEC6	IL13	noWash	7.683997541
HBEC6	IL13	noWash	7.770141923
HBEC6	IL13	noWash	8.381108408
HBEC6	IL13	noWash	6.631177119
HBEC6	IL13	noWash	7.781143638
HBEC6	IL13	noWash	8.329514608
HBEC6	IL13	noWash	6.564716271
HBEC6	IL13	noWash	8.236644797
HBEC6	IL13	noWash	7.584139694
HBEC6	IL13	noWash	8.10156431
HBEC6	IL13	noWash	8.059756656
HBEC6	IL13	noWash	7.775892495
HBEC6	IL13	noWash	6.923204007
HBEC6	IL13	noWash	5.449989956
HBEC6	IL13	noWash	7.793077816
HBEC6	IL13	noWash	7.974432725
HBEC6	IL13	noWash	7.074061608
HBEC6	IL13	noWash	7.007019374
HBEC6	IL13	noWash	5.302924258
HBEC6	IL13	noWash	8.001335164
HBEC6	IL13	noWash	7.893995195
HBEC6	IL13	noWash	7.914685714
HBEC6	IL13	noWash	6.939470806
HBEC6	IL13	noWash	7.54155612
HBEC6	IL13	noWash	7.866128691
HBEC6	IL13	noWash	7.219982668
HBEC6	IL13	noWash	7.1680889
HBEC6	IL13	noWash	5.927163238
HBEC6	IL13	noWash	7.388823079
HBEC6	IL13	noWash	7.555229969
HBEC6	IL13	noWash	7.062775536
HBEC6	IL13	noWash	6.5207659
HBEC6	IL13	noWash	5.893800931
HBEC6	IL13	noWash	7.089309184
HBEC6	IL13	noWash	6.769962536
HBEC6	IL13	noWash	6.798185953
HBEC6	IL13	noWash	7.260904979
HBEC6	IL13	noWash	5.356350352
HBEC6	IL13	noWash	6.969101133
HBEC6	IL13	noWash	6.42280984
HBEC6	IL13	noWash	6.801085075
HBEC6	IL13	noWash	10.02927107
HBEC6	IL13	noWash	6.45579304
HBEC6	IL13	noWash	6.444315571
HBEC6	IL13	noWash	9.269000055
HBEC6	IL13	noWash	8.145985321
HBEC6	IL13	noWash	8.622249417
HBEC6	IL13	noWash	8.627639593
HBEC6	IL13	noWash	5.346394901
HBEC6	IL13	noWash	7.970395468
HBEC6	IL13	noWash	9.002005828
HBEC6	IL13	noWash	6.825690814
HBEC6	IL13	noWash	7.527902711
HBEC6	IL13	noWash	8.902229158
HBEC6	IL13	noWash	7.008494598
HBEC6	IL13	noWash	7.532089221
HBEC6	IL13	noWash	7.857069103
HBEC6	IL13	noWash	9.868573115
HBEC6	IL13	noWash	7.357094558
HBEC6	IL13	noWash	6.617350428
HBEC6	IL13	noWash	7.584032854
HBEC6	IL13	noWash	7.887213617
HBEC6	IL13	noWash	9.967683435
HBEC6	IL13	noWash	7.309486011
HBEC6	IL13	noWash	6.954709914
HBEC6	IL13	noWash	8.883373061
HBEC6	IL13	noWash	7.966639887
HBEC6	IL13	noWash	9.454541541
HBEC6	IL13	noWash	7.904738814
HBEC6	IL13	noWash	9.688510816
HBEC6	IL13	noWash	8.689786518
HBEC6	IL13	noWash	7.963924441
HBEC6	IL13	noWash	7.447088895
HBEC6	IL13	noWash	7.885408375
HBEC6	IL13	noWash	7.150381564
HBEC6	IL13	noWash	7.137023724
HBEC6	IL13	noWash	5.937911973
HBEC6	IL13	noWash	7.689171409
HBEC6	IL13	noWash	7.272355494
HBEC6	IL13	noWash	7.134894696
HBEC6	IL13	noWash	7.698682045
HBEC6	IL13	noWash	7.943773847
HBEC6	IL13	noWash	7.842856559
HBEC6	IL13	noWash	7.256802074
HBEC6	IL13	noWash	8.020708298
HBEC6	IL13	noWash	7.527554008
HBEC6	IL13	noWash	6.954036535
HBEC6	IL13	noWash	6.344352236
HBEC6	IL13	noWash	7.44916753
HBEC6	IL13	noWash	7.801578923
HBEC6	IL13	noWash	7.214363632
HBEC6	IL13	noWash	5.991774728
HBEC6	IL13	noWash	6.113640574
HBEC6	IL13	noWash	7.731932918
HBEC6	IL13	noWash	7.807003991
HBEC6	IL13	noWash	9.045961723
HBEC6	IL13	noWash	6.361318177
HBEC6	IL13	noWash	7.081360821
HBEC6	IL13	noWash	7.684155174
HBEC6	IL13	noWash	7.113828455
HBEC6	IL13	noWash	9.186701849
HBEC6	IL13	noWash	7.103525855
HBEC6	IL13	noWash	6.877944677
HBEC6	IL13	noWash	7.506600535
HBEC6	IL13	noWash	7.775311417
HBEC6	IL13	noWash	6.766032895
HBEC6	IL13	noWash	8.79250812
HBEC6	IL13	noWash	7.25929044
HBEC6	IL13	noWash	10.96836553
HBEC6	IL13	noWash	8.448003613
HBEC6	IL13	noWash	6.462601042
HBEC6	IL13	noWash	9.112394441
HBEC6	IL13	noWash	7.156339448
HBEC6	IL13	noWash	8.387141011
HBEC6	IL13	noWash	8.225689863
HBEC6	IL13	noWash	8.80687174
HBEC6	IL13	noWash	7.118393713
HBEC6	IL13	noWash	7.278671627
HBEC6	IL13	noWash	9.72760643
HBEC6	IL13	noWash	9.078689326
HBEC6	IL13	noWash	7.07975251
HBEC6	IL13	noWash	7.712063892
HBEC6	IL13	noWash	9.053896489
HBEC6	IL13	noWash	9.995624613
HBEC6	IL13	noWash	8.986079227
HBEC6	IL13	noWash	7.188556024
HBEC6	IL13	noWash	7.487924682
HBEC6	IL13	noWash	7.728360436
HBEC6	IL13	noWash	6.877293525
HBEC6	IL13	noWash	8.150537077
HBEC6	IL13	noWash	7.727539636
HBEC6	IL13	noWash	5.551857362
HBEC6	IL13	noWash	7.529131274
HBEC6	IL13	noWash	7.634767833
HBEC6	IL13	noWash	7.607060042
HBEC6	IL13	noWash	5.466070862
HBEC6	IL13	noWash	7.385322754
HBEC6	IL13	noWash	6.657927039
HBEC6	IL13	noWash	6.630926001
HBEC6	IL13	noWash	6.114773764
HBEC6	IL13	noWash	5.549821646
HBEC6	IL13	noWash	7.205982214
HBEC6	IL13	noWash	6.630638703
HBEC6	IL13	noWash	7.912038978
HBEC6	IL13	noWash	7.436923506
HBEC6	IL13	noWash	6.563391812
HBEC6	IL13	noWash	8.424710619
HBEC6	IL13	noWash	7.111287513
HBEC6	IL13	noWash	7.815722766
HBEC6	IL13	noWash	6.164169295
HBEC6	IL13	noWash	7.348367146
HBEC6	IL13	noWash	7.51033035
HBEC6	IL13	noWash	7.435437127
HBEC6	IL13	noWash	6.996585909
HBEC6	IL13	noWash	7.141653472
HBEC6	IL13	noWash	6.434839435
HBEC6	IL13	noWash	7.472665323
HBEC6	IL13	noWash	7.956197461
HBEC6	IL13	noWash	5.83853937
HBEC6	IL13	noWash	7.065416303
HBEC6	IL13	noWash	6.59156665
HBEC6	IL13	noWash	6.319586824
HBEC6	IL13	noWash	8.524596373
HBEC6	IL13	noWash	6.674542702
HBEC6	IL13	noWash	9.01869365
HBEC6	IL13	noWash	8.7160841
HBEC6	IL13	noWash	9.004298126
HBEC6	IL13	noWash	9.967760419
HBEC6	IL13	noWash	7.388944968
HBEC6	IL13	noWash	9.882034985
HBEC6	IL13	noWash	7.059475469
HBEC6	IL13	noWash	5.376505453
HBEC6	IL13	noWash	7.235299955
HBEC6	IL13	noWash	8.983794907
HBEC6	IL13	noWash	7.12109278
HBEC6	IL13	noWash	9.517809187
HBEC6	IL13	noWash	8.926158354
HBEC6	IL13	noWash	7.087866661
HBEC6	IL13	noWash	7.067579281
HBEC6	IL13	noWash	7.500938426
HBEC6	IL13	noWash	8.357574077
HBEC6	IL13	noWash	6.593266725
HBEC6	IL13	noWash	7.758500251
HBEC6	IL13	noWash	7.540283597
HBEC6	IL13	noWash	8.451357783
HBEC6	IL13	noWash	7.229477227
HBEC6	IL13	noWash	7.484579972
HBEC6	IL13	noWash	6.575517138
HBEC6	IL13	noWash	7.77733016
HBEC6	IL13	noWash	7.764006168
HBEC6	IL13	noWash	5.665908864
HBEC6	IL13	noWash	7.591419087
HBEC6	IL13	noWash	7.003133492
HBEC6	IL13	noWash	5.861624148
HBEC6	IL13	noWash	5.417361851
HBEC6	IL13	noWash	6.151738392
HBEC6	IL13	noWash	6.946922811
HBEC6	IL13	noWash	6.30173676
HBEC6	IL13	noWash	5.550938176
HBEC6	IL13	noWash	7.47768224
HBEC6	IL13	noWash	6.4063795
HBEC6	IL13	noWash	5.779370741
HBEC6	IL13	noWash	5.995471462
HBEC6	IL13	noWash	7.738035039
HBEC6	IL13	noWash	7.926365349
HBEC6	IL13	noWash	6.584848398
HBEC6	IL13	noWash	8.94223562
HBEC6	IL13	noWash	9.248750435
HBEC6	IL13	noWash	7.800199072
HBEC6	IL13	noWash	7.154642213
HBEC6	IL13	noWash	16.29121217
HBEC6	IL13	noWash	8.018761196
HBEC6	IL13	noWash	7.824141605
HBEC6	IL13	noWash	7.185710929
HBEC6	IL13	noWash	7.941302013
HBEC6	IL13	noWash	8.22551404
HBEC6	IL13	noWash	7.960286976
HBEC6	IL13	noWash	10.06521143
HBEC6	IL13	noWash	8.311871498
HBEC6	IL13	noWash	10.18570633
HBEC6	IL13	noWash	8.089486648
HBEC6	IL13	noWash	10.37304481
HBEC6	IL13	noWash	7.069386401
HBEC6	IL13	noWash	6.251290533
HBEC6	IL13	noWash	10.38011373
HBEC6	IL13	noWash	7.079315277
HBEC6	IL13	noWash	6.261049189
HBEC6	IL13	noWash	9.075080629
HBEC6	IL13	noWash	7.066436035
HBEC6	IL13	noWash	8.002769269
HBEC6	IL13	noWash	7.604048595
HBEC6	IL13	noWash	7.323498016
HBEC6	IL13	noWash	8.433279608
HBEC6	IL13	noWash	7.331488203
HBEC6	IL13	noWash	7.177653037
HBEC6	IL13	noWash	7.110286313
HBEC6	IL13	noWash	7.388428601
HBEC6	IL13	noWash	11.69094271
HBEC6	IL13	noWash	8.84001767
HBEC6	IL13	noWash	7.322863984
HBEC6	IL13	noWash	6.953957133
HBEC6	IL13	noWash	8.318478629
HBEC6	IL13	noWash	6.972240445
HBEC6	IL13	noWash	6.483038939
HBEC6	IL13	noWash	8.46799463
HBEC6	IL13	noWash	6.703864025
HBEC6	IL13	noWash	6.544418603
HBEC6	IL13	noWash	8.473566004
HBEC6	IL13	noWash	7.838487321
HBEC6	IL13	noWash	7.973820513
HBEC6	IL13	noWash	8.55422786
HBEC6	IL13	noWash	8.463497661
HBEC6	IL13	noWash	7.093755567
HBEC6	IL13	noWash	8.72491995
HBEC6	IL13	noWash	8.452092121
HBEC6	IL13	noWash	7.50217357
HBEC6	IL13	noWash	7.904077596
HBEC6	IL13	noWash	7.571505367
HBEC6	IL13	noWash	8.304923666
HBEC6	IL13	noWash	7.392308066
HBEC6	IL13	noWash	8.736293817
HBEC6	IL13	noWash	8.990945561
HBEC6	IL13	noWash	7.140524546
HBEC6	IL13	noWash	6.264562144
HBEC6	IL13	noWash	7.083963902
HBEC6	IL13	noWash	6.996241845
HBEC6	IL13	noWash	6.601024254
HBEC6	IL13	noWash	6.74138097
HBEC6	IL13	noWash	8.802291716
HBEC6	IL13	noWash	7.055439894
HBEC6	IL13	noWash	5.677760421
HBEC6	IL13	noWash	9.174330321
HBEC6	IL13	noWash	7.067901416
HBEC6	IL13	noWash	5.272206295
HBEC6	IL13	noWash	6.557891963
HBEC6	IL13	noWash	8.75068913
HBEC6	IL13	noWash	8.946257062
HBEC6	IL13	noWash	9.990326857
HBEC6	IL13	noWash	8.462582996
HBEC6	IL13	noWash	8.310148342
HBEC6	IL13	noWash	8.475329489
HBEC6	IL13	noWash	7.827082286
HBEC6	IL13	noWash	7.680102785
HBEC6	IL13	noWash	8.472038058
HBEC6	IL13	noWash	7.395458956
HBEC6	IL13	noWash	6.973222372
HBEC6	IL13	noWash	8.472426605
HBEC6	IL13	noWash	5.282637871
HBEC6	IL13	noWash	6.545457584
HBEC6	IL13	noWash	8.470980828
HBEC6	IL13	noWash	5.045867251
HBEC6	IL13	noWash	8.010969151
HBEC6	IL13	noWash	6.140033061
HBEC6	IL13	noWash	5.690538556
HBEC6	IL13	noWash	7.084192471
HBEC6	IL13	noWash	7.391398187
HBEC6	IL13	noWash	5.525055233
HBEC6	IL13	noWash	8.197138977
HBEC6	IL13	noWash	8.275442799
HBEC6	IL13	noWash	7.694578597
HBEC6	IL13	noWash	8.98382541
HBEC6	IL13	noWash	7.603616797
HBEC6	IL13	noWash	9.532435736
HBEC6	IL13	noWash	6.950213841
HBEC6	IL13	noWash	7.54210019
HBEC6	IL13	noWash	7.485291691
HBEC6	IL13	noWash	7.253113649
HBEC6	IL13	noWash	8.120252373
HBEC6	IL13	noWash	7.293489645
HBEC6	IL13	noWash	8.255310001
HBEC6	IL13	noWash	5.572800872
HBEC6	IL13	noWash	9.258443891
HBEC6	IL13	noWash	5.35102918
HBEC6	IL13	noWash	8.523016542
HBEC6	IL13	noWash	8.975129169
HBEC6	IL13	noWash	5.336805054
HBEC6	IL13	noWash	5.104223894
HBEC6	IL13	noWash	8.998914992
HBEC6	IL13	noWash	5.343137255
HBEC6	IL13	noWash	5.894200734
HBEC6	IL13	noWash	8.37045751
HBEC6	IL13	noWash	8.971996406
HBEC6	IL13	noWash	7.791943482
HBEC6	IL13	noWash	7.426643776
HBEC6	IL13	noWash	8.020909678
HBEC6	IL13	noWash	7.914170103
HBEC6	IL13	noWash	8.267776709
HBEC6	IL13	noWash	7.949719428
HBEC6	IL13	noWash	5.574367046
HBEC6	IL13	noWash	7.681379636
HBEC6	IL13	noWash	7.028510146
HBEC6	IL13	noWash	5.170688541
HBEC6	IL13	noWash	11.36696571
HBEC6	IL13	noWash	5.356151119
HBEC6	IL13	noWash	7.803572084
HBEC6	IL13	noWash	4.653970019
HBEC6	IL13	noWash	8.090914363
HBEC6	IL13	noWash	7.103645844
HBEC6	IL13	noWash	12.56800869
HBEC6	IL13	noWash	6.991195681
HBEC6	IL13	noWash	8.758039975
HBEC6	IL13	noWash	7.121492998
HBEC6	IL13	noWash	5.176376132
HBEC6	IL13	noWash	6.525621941
HBEC6	IL13	noWash	7.835157523
HBEC6	IL13	noWash	7.458431569
HBEC6	IL13	noWash	5.888305354
HBEC6	IL13	noWash	7.148845652
HBEC6	IL13	noWash	6.136666512
HBEC6	IL13	noWash	6.733047519
HBEC6	IL13	noWash	10.56116732
HBEC6	IL13	noWash	7.6301772
HBEC6	IL13	noWash	6.268600272
HBEC6	IL13	noWash	6.904071168
HBEC6	IL13	noWash	7.153353736
HBEC6	IL13	noWash	5.909558574
HBEC6	IL13	noWash	6.210621529
HBEC6	IL13	noWash	6.745357962
HBEC6	IL13	noWash	7.448691655
HBEC6	IL13	noWash	6.686530131
HBEC6	IL13	noWash	8.865836412
HBEC6	IL13	noWash	9.016156811
HBEC6	IL13	noWash	5.300229839
HBEC6	IL13	noWash	6.540003883
HBEC6	IL13	noWash	9.923535484
HBEC6	IL13	noWash	5.321303533
HBEC6	IL13	noWash	8.183909304
HBEC6	IL13	noWash	8.868258013
