raw_reads	filt_reads	filt_UMI	mapped_reads	pct_mapped_reads	reads_in_gene	pct_reads_in_gene	genes_detected	UMI_in_gene	MT_reads	pct_MT_reads	UMI_in_gene_per_mapped_reads
94576.2.14.48	483115	468504	12302	421074	87.2505561094571	371958	77.0979735020427	3438	9520	46918	9.73348185037218	0.033640100007246
94576.2.14.51	2624	2474	1076	2119	80.8660520084083	1883	71.8020149690932	415	529	130	5.08906246878606	0.386956061462108
94576.2.14.59	179208	170691	5610	159638	89.1487722277553	141002	78.7500017144332	2177	4453	5500	3.07977550707762	0.0408657868869837
94576.2.14.5	237286	228611	6574	193891	81.8094659075429	179220	75.6397526163183	2107	5264	41597	17.5642888691665	0.0403830128358091
94576.2.14.70	94348	89603	2770	72096	76.5359233910458	65992	70.0556779038022	1095	2137	3109	3.29132023191176	0.0440120965032993
94576.2.15.10	937141	916112	24652	820187	87.5693291566419	673861	71.9579838522069	5004	16621	51751	5.53660856329856	0.0305954396559376
94576.2.15.15	760443	733286	19129	650459	85.5790091196223	586784	77.2031289084198	4693	14885	88834	11.6958280132669	0.0328596607483068
94576.2.15.29	231528	222299	6145	191273	82.7199991527511	173433	75.0064422904926	2158	4884	8658	3.75514109538761	0.0384841863369826
94576.2.15.31	76823	74000	2640	63347	82.5081208022227	59261	77.202539609563	905	1832	10684	13.8975632458054	0.0441569270056051
94576.2.15.36	162868	157571	4832	136758	83.9967242799612	123590	75.9082679414335	1430	3303	18025	11.063564184049	0.0348964367430657
94576.2.15.39	201638	195474	6179	170341	84.5140642671102	157512	78.1465588942018	1810	4368	18654	9.27312222560278	0.0377319095526684
94576.2.15.3	477596	459470	12338	408635	85.625912998301	360235	75.5009079367922	3713	9671	12814	2.68039933843753	0.0345446266463844
94576.2.15.41	281804	274002	8628	249406	88.5247132792786	230434	81.7957108988077	2205	5866	11605	4.12762175201817	0.0347412787054641
94576.2.15.42	305769	294699	8512	255697	83.6523699956347	227057	74.2875275669162	2366	6084	19140	6.25481524872499	0.03493564297711
94576.2.15.43	190161	182923	5746	154386	81.2314007520459	131538	69.2211420989283	2004	4293	14266	7.51295153477526	0.0402696351843605
94576.2.15.45	83300	79399	3117	67497	81.0833042678362	60086	72.1669676315369	1055	2044	10094	12.1282895717676	0.0434804097370314
94576.2.15.49	632834	614377	18331	563399	89.0750534448312	464936	73.5039409210189	4158	12274	29502	4.66224546642419	0.0324835918639488
94576.2.15.56	41901	39564	1601	34250	81.8916619521684	29540	70.6353873573274	621	1107	9314	22.3138853066578	0.0473741772344452
94576.2.15.59	85192	81432	2525	68799	80.8478109665076	64388	75.665405374258	1022	2004	11188	13.1126875688829	0.0424347439907869
94576.2.15.60	207034	198294	6207	174556	84.3615388311043	156580	75.6711216798092	2151	4787	11689	5.64871142943631	0.0395872277145201
94576.2.15.61	107498	103012	4009	94466	87.9140254011779	84037	78.2213793045038	1444	2776	10198	9.48556753064596	0.0422286252086476
94576.2.15.63	60650	58342	2086	45044	74.3164474087359	40977	67.6182502813122	826	1479	71	0.115063987546256	0.046483442080334
94576.2.15.64	467158	455618	12135	417978	89.4989524766342	370770	79.3929890395159	2952	8734	33709	7.20862369019615	0.0304629201430484
94576.2.15.65	134441	129274	4675	110932	82.5546422639619	99104	73.7559826154303	1682	3355	6973	5.19959296218726	0.0436881268115289
94576.2.15.67	296772	289499	8677	262012	88.3184922602264	240553	81.0854442519022	2140	6039	36236	12.2029464436698	0.0337283943838245
94576.2.15.71	3514	3415	709	1391	39.6211163787767	1056	30.0948647559136	246	300	27	0.762377036848054	0.344769722729839
94576.2.15.7	234022	227087	6500	196801	84.1510099002809	178162	76.1791710875117	2041	5000	18410	7.88304113157089	0.0377423406236802
94576.2.16.11	847585	823946	21567	749757	88.4975293909249	639575	75.4897229038667	4670	15010	65628	7.74723443955481	0.0292881402649997
94576.2.16.12	730153	711023	23691	627406	86.0005573659875	555946	76.2138183773144	5496	17267	66481	9.09390186933124	0.0425683579287468
94576.2.16.13	1739921	1688970	42620	1542612	88.7207985980563	1292302	74.320665546345	8018	31511	70237	4.03594950044558	0.0302910170609886
94576.2.16.14	949875	914660	23763	811406	85.5357381040928	724291	76.3598231534342	5823	18835	81064	8.54634240126124	0.0346928285202191
94576.2.16.15	645057	630171	15826	584969	90.743994843867	507717	78.7865028454236	3733	11415	23793	3.69263261206065	0.0293299015578123
94576.2.16.21	275385	265080	7245	230094	83.646794445049	209362	76.1228465069024	2308	5587	17595	6.41130086472203	0.0357249070386277
94576.2.16.22	640060	626406	19578	586540	91.6691849445794	458217	71.6253346439941	3907	12303	26254	4.10002955052561	0.0324726287247259
94576.2.16.27	588451	565763	15510	498652	84.7876000546679	432007	73.4600432123709	4160	11916	54412	9.26035760891003	0.0348002088340194
94576.2.16.31	215807	207891	6637	172753	80.1201775190043	153386	71.1503335490479	2034	4738	20941	9.71194226053107	0.0400423460887855
94576.2.16.3	840391	819865	29901	734482	87.4302131996995	619534	73.751308247913	5745	19349	72942	8.67890324579327	0.040527232524545
94576.2.16.40	203681	196780	6196	166620	81.8694281059021	149950	73.6858633651806	2022	4695	9673	4.75797886007976	0.0418069122639124
94576.2.16.44	303074	294952	11138	271732	89.7218478101273	244731	80.8399269664801	2460	7110	17546	5.77185466333182	0.0415044210379734
94576.2.16.45	94739	91120	3672	79325	83.7968164524801	56307	59.5099982824657	1389	2492	5933	6.27602703463238	0.0456684470787857
94576.2.16.46	51589	49490	1971	41628	80.7746665990317	38327	74.3392477447481	702	1360	3525	6.82796631425512	0.0484351009458726
94576.2.16.4	1837180	1771369	45314	1589331	86.5594429538301	1382022	75.2713435925436	9404	37034	83861	4.57037040884004	0.033207463149908
94576.2.16.58	96932	93097	4046	80151	82.7363268183852	76329	78.7963276617988	1221	2622	23258	24.0419224215713	0.0488780370883544
94576.2.16.64	346355	339496	10948	304436	87.916244288249	260392	75.1957183175567	2433	7005	17387	5.01899856507392	0.035885829581448
94576.2.16.6	134655	129157	5931	110840	82.3593121668992	96975	72.060673457074	1947	3822	7225	5.37159714394819	0.0528966223558454
94576.2.16.7	661944	631516	17262	558146	84.3809077884297	500809	75.7162989467662	4736	13683	16542	2.50231276742751	0.0350527694854647
94576.2.17.0	623387	604940	16261	468500	75.2007556173268	426666	68.4853325330292	4410	13418	30390	4.88687174005828	0.042231958965081
94576.2.17.12	1115907	1092317	33807	998318	89.5179867856105	860079	77.140100171779	5912	22992	30978	2.77078563699477	0.0355292276066225
94576.2.17.14	240689	233596	7336	208423	86.6990214147898	189607	78.8928249050809	2266	5590	25606	10.6565580614276	0.0399729245443796
94576.2.17.18	704221	682733	21830	617816	87.8243392487799	535022	76.0534556566365	4839	15341	37077	5.27782522263061	0.0377488658189735
94576.2.17.19	220012	214545	8452	190522	86.6444891841132	161009	73.2379894077059	2283	5347	12097	5.49611582121728	0.044571452481627
94576.2.17.21	350563	336964	10079	299245	85.4938617198721	261802	74.8168447168947	2935	7752	21742	6.21382766662492	0.0385535140915598
94576.2.17.24	357877	349161	12537	297948	83.3128424092686	260690	72.8967819198254	3176	8094	51764	14.4584298321348	0.0415436643243111
94576.2.17.25	449062	436601	12269	378140	84.2393724235226	326964	72.8508854673669	3396	8899	26870	5.99227654172701	0.0338354690163915
94576.2.17.26	364218	355130	13832	310792	85.3482536143144	275288	75.6008399797043	3121	8366	35025	9.6158686682278	0.0416415846545508
94576.2.17.27	313332	303222	9132	272554	87.0254398312132	250242	79.9105910856835	2600	6663	41012	13.0868410577568	0.0360403486438143
94576.2.17.28	636852	608697	17008	541548	85.1028662352265	470403	73.9256544628999	4603	13041	60468	9.51108007332099	0.0348000786926773
94576.2.17.35	466913	455153	12981	400239	85.7756897310835	365494	78.3347146454092	3275	9536	40622	8.69999048131946	0.0358238112669293
94576.2.17.41	216398	205521	6163	172186	79.686579658273	154135	71.3371008436758	2354	5205	10535	4.86459821199465	0.044690004374723
94576.2.17.45	83827	82279	2686	74717	89.1906099303905	69545	83.0439926967864	693	1659	3705	4.41130449601558	0.0340804726792005
94576.2.17.46	281651	265401	8560	229957	81.8154034083377	203498	72.430680992363	3212	7202	15547	5.53415760703781	0.045529141831948
94576.2.17.47	1037912	1021784	28269	956086	92.154176477722	770732	74.3123789552324	5002	18141	35063	3.37257603651639	0.0291642450437603
94576.2.17.55	553894	536117	16243	474882	85.7701613077611	408064	73.7100207218185	4086	11748	33991	6.13938374014991	0.0364319673788066
94576.2.17.56	736372	714979	18554	662570	90.0235242424092	567025	77.047487971911	4503	13919	16294	2.21101804791447	0.0301508438282674
94576.2.17.61	390877	381891	11786	361032	92.4101814923942	301746	77.2204527538629	2577	7778	9728	2.47708232470619	0.0331925688173589
94576.2.17.62	85012	80500	3140	69651	82.0795315101634	62365	73.5032614473218	1245	2346	3367	3.96755008514863	0.0494909068842409
94576.2.17.6	1033731	998591	25525	892266	86.3608785545173	798178	77.2612519834884	6076	20366	78657	7.62003627669126	0.0327474932354271
94576.2.45.11	1521598	1469900	39262	1335716	87.8975785237758	1129086	74.3144137485932	8259	31319	56787	3.72526082120628	0.0351666289766464
94576.2.45.12	372581	358466	9948	306209	82.3023152125004	279895	75.2525716996443	3300	8516	42517	11.4303467469909	0.0423098710624415
94576.2.45.20	418539	404909	11492	362421	86.6922101334591	320111	76.5867099258892	3209	8399	19046	4.55714012843294	0.0351593471052302
94576.2.45.24	305437	287959	9234	239320	78.562041479923	210597	69.17018392574	3469	7782	17755	5.795701262219	0.0471189487741837
94576.2.45.25	246405	236452	7150	213375	86.7485818225059	195316	79.4053004001174	2275	5458	25341	10.2884832657161	0.0388288006639799
94576.2.45.28	235543	224119	7728	194371	82.6778753215995	171780	73.0882844268847	2565	5746	8994	3.82289582095465	0.0436994737794888
94576.2.45.29	479257	465002	14548	428022	89.4188765203321	356697	74.5246085745901	3447	9832	21322	4.44474812664658	0.0356707848623196
94576.2.45.36	86931	82857	3304	68489	78.9261992505687	61321	70.6904696489079	1323	2539	9444	10.8732004665595	0.0550484970193334
94576.2.45.3	565167	543324	14525	439290	77.8721854417592	396119	70.2518385185302	4386	13236	51079	9.06777178371629	0.046385753703617
94576.2.45.45	3098	2942	1467	2657	85.8765261272213	2304	74.5116955334693	559	756	141	4.54278082935112	0.433125882833865
94576.2.45.51	84733	80531	3850	69710	82.3871849125646	62648	74.0793840355075	1420	2688	2828	3.33799588170923	0.058046658152662
94576.2.45.54	111587	106239	3786	94454	84.8108056320346	82153	73.7503408508174	1286	2601	5591	4.98757324852093	0.0422728502308168
94576.2.45.57	318546	308725	9225	279956	87.9808007623676	250467	78.7458730679125	2608	6724	24757	7.75631166326255	0.0364795447305853
94576.2.45.5	959546	946479	28869	870413	90.766781010105	781471	81.4972563117109	6064	21008	34856	3.6284011855156	0.0377318899848542
94576.2.45.60	425041	412518	12625	387451	91.2458474248418	324391	76.3859329354607	3009	8498	14374	3.37295441074724	0.0341386298746936
94576.2.45.61	393539	377859	11330	336654	85.6484808320773	292286	74.3622211075424	3317	8513	24514	6.23594047365433	0.0381954098334004
94576.2.45.65	108900	105081	3516	92550	85.1387123092562	84679	77.9026745923847	1247	2569	3886	3.57034341392883	0.0417687786390437
94576.2.45.71	1238172	1193636	36384	1082369	87.5062711702516	950292	76.8291384592525	7305	26688	23076	1.85360829754467	0.0376750703493037
94576.2.45.9	262674	256405	7447	223454	85.1711387567206	198991	75.8681515258713	2105	5402	24732	9.39886016050203	0.037422442240492
94576.2.46.11	447766	436068	13839	395016	88.3298452556298	353294	79.0284010265292	3236	9527	40739	9.07991785333633	0.0375888257762306
94576.2.46.12	174675	168762	7170	138571	79.4266626323513	125087	71.7057108351009	1870	4393	51135	29.2849801711834	0.0496660244723988
94576.2.46.13	483133	461821	13531	392117	81.2653895740271	350697	72.7085925923855	4096	11174	42512	8.82076321115866	0.0420172695588466
94576.2.46.15	242848	232302	7680	201364	83.0609830006061	185850	76.6786914335404	2508	6129	18473	7.64631075550269	0.0463882072860223
94576.2.46.17	315878	308987	9413	277240	87.8455363045075	242425	76.8314755795898	2351	6449	16473	5.22264687758467	0.0360147021583011
94576.2.46.20	273259	263670	8012	237743	87.0893914242182	213260	78.1269508044235	2243	5899	24423	8.93792573481663	0.0373287358478842
94576.2.46.22	152698	146811	4740	126044	82.6323542828902	116181	76.1709568880912	1427	3411	18143	11.8943755934947	0.0408618020844169
94576.2.46.29	321395	310834	10560	280747	87.4385715177402	249327	77.6636248522205	2581	6891	10339	3.21381722672459	0.0383820607996325
94576.2.46.2	667848	643246	20273	543744	81.5162292265688	495936	74.3761891888738	5499	16374	79738	11.9713003004655	0.0460099559804172
94576.2.46.33	47909	46186	2503	40757	85.2023259018611	35884	75.0111580644426	747	1378	2726	5.69809608710856	0.0550565172462615
94576.2.46.34	155408	150779	6208	134886	86.8722270193409	123485	79.5292475854832	1613	3863	8142	5.24647355236643	0.0456198935016644
94576.2.46.47	70643	68396	2807	58565	83.0347909054652	49418	70.1714477858984	1128	2074	10416	14.7830677462898	0.0521619395013993
94576.2.46.4	301097	289657	8684	225039	74.8772975216256	198124	65.934949545361	2946	6927	40226	13.3742139374459	0.04566616643675
94576.2.46.51	105717	102140	4142	85117	80.6030024226453	76594	72.6141654810924	1370	2860	10765	10.1951461841539	0.0530538895743027
94576.2.46.54	116315	111390	3978	102808	88.5408004761606	94350	81.2991516784305	1272	2809	6231	5.34170389224881	0.0415975441765783
94576.2.46.55	223851	215756	6814	191008	85.4632925795254	174491	78.1337825938963	2052	4978	15582	6.97489106861722	0.0401608868270268
94576.2.46.5	997378	946041	25465	818566	82.2498020639642	722903	72.6699624483429	7213	22788	52378	5.26153711272555	0.0408521531435735
94576.2.46.62	3091	3003	532	2679	86.7513351971414	1888	61.3643480492508	189	239	89	2.95565846937581	0.146187582529872
94576.2.46.63	388442	374778	11485	341265	87.9524940989957	305369	78.7292778935157	3425	8821	15123	3.88905965699096	0.0386062819399599
94576.2.46.66	763089	733667	23499	666574	87.4468880891857	580161	76.1107272447044	5541	17330	25438	3.32666969493818	0.0387601780041719
94576.2.46.6	779634	749345	20716	643917	82.7443010670118	536212	68.9513357011582	6288	17571	42016	5.40701138420136	0.0397821321448541
94576.2.46.71	396	386	215	338	85.4011570709073	290	73.3784855292718	89	96	7	1.870328766721	0.437303180754644
94576.2.46.7	197288	191582	5571	155220	78.8104897485341	138279	70.2330717215119	1672	4073	39987	20.3477799931589	0.0401232921461666
94576.2.47.0	745702	719369	19998	615587	82.680127023236	548191	73.6410941135191	5419	15984	30554	4.10144393068175	0.0391478940748407
94576.2.47.10	320753	311471	12171	271941	84.8700845972476	237538	74.1645727474551	3497	8571	37825	11.7979815201959	0.0495371577167271
94576.2.47.14	144365	139108	4337	122584	85.0425856171222	112799	78.279447713364	1419	3225	16264	11.2716198955329	0.0404551901926636
94576.2.47.16	304013	292815	10398	262553	86.4607025563556	232500	76.5543675730529	3050	7405	17547	5.75908181925377	0.043790298754188
94576.2.47.1	562980	537719	15117	454124	80.8551539777199	405823	72.2715600077902	4735	12979	34861	6.20373964049835	0.0418968246179908
94576.2.47.31	71898	69148	2787	60364	84.0347139457988	55048	76.6326177132261	914	1859	7006	9.69990661237281	0.0471122406447789
94576.2.47.35	234897	226344	11788	198788	84.7193171932319	169151	72.0615768050414	3048	7045	26566	11.2514744520739	0.0576402495127827
94576.2.47.40	68422	67024	2774	59645	87.2683419667651	57042	83.4835662936354	813	1751	8640	12.6202380226926	0.0457698095482828
94576.2.47.44	189342	180144	6284	160645	84.952874535271	143458	75.8514555533094	1963	4473	9580	5.06452050018555	0.0416967036988269
94576.2.47.46	448167	438787	16552	407337	90.9324893163093	334229	74.6117360346458	3468	10279	20811	4.6330452559589	0.0397466833307573
94576.2.47.47	199149	191242	7463	164241	82.5545448239879	147691	74.2561575861261	2246	5108	17229	8.66508735273192	0.0476114269406909
94576.2.47.51	108821	104990	4021	91591	84.2742771925035	86642	79.7169751076157	1386	2942	4938	4.54310931770225	0.0495985717456988
94576.2.47.54	14543	14010	984	12557	86.511703572267	12209	84.067562751038	395	622	2700	18.5358930005739	0.0757310657788507
94576.2.47.61	319403	311534	9031	277998	87.1212118649625	252408	79.117863205425	2489	6665	18630	5.83425138724733	0.0372660056220693
94576.2.47.66	200846	193122	5987	160001	79.78998341217	147168	73.4119403840868	1921	4515	26171	13.0325055796251	0.0432539829738062
94576.2.48.15	188530	181866	5360	154885	82.2772917806578	140268	74.5373001366188	1877	4281	30764	16.3423735327606	0.0425372026881301
94576.2.48.16	407074	392510	10952	346023	85.1439828096858	309422	76.1385691454918	3519	9062	29034	7.12970936910712	0.0396605478692771
94576.2.48.23	209151	202229	6016	175977	84.275430369166	159579	76.4296826043789	1914	4720	31738	15.2015233738229	0.040984920886127
94576.2.48.24	263742	254852	9270	229516	87.144252490918	208639	79.2462637924507	2445	6352	11855	4.49631041493511	0.0438463510642816
94576.2.48.25	656013	635064	18588	573559	87.5288741154099	492454	75.1750494229941	4725	14218	33466	5.10381736708533	0.0374718438660953
94576.2.48.26	84710	81302	5077	67994	80.391519147066	60512	71.5645237734531	1628	2993	10562	12.5043624083556	0.0704650675347852
