gene	module	cor
METTL21B	grey	-0.419288222744975
METTL21EP	turquoise	0.641259957494888
METTL22	grey	-0.0599867778167429
METTL23	turquoise	0.469496760189357
METTL25	grey	-0.440524005345603
METTL2A	grey	0.00218185246975906
METTL2B	grey	-0.156926260794644
METTL3	grey	-0.231606935297383
METTL4	grey	0.405301614660362
METTL5	turquoise	0.536938561071025
METTL6	grey	0.23773048497877
METTL7A	turquoise	0.871797527462214
METTL7B	yellow	0.562995623042073
METTL8	grey	-0.281517043740989
METTL9	grey	0.432247852562768
MEX3A	grey	-0.114662357278334
MEX3B	grey	0.365482864074037
MEX3C	grey	0.667049149503088
MEX3D	grey	0.278020344165003
MFAP1	grey	0.414739567270154
MFAP2	grey	-0.373345287665791
MFAP3	grey	0.695755527142514
MFAP3L	grey	-0.0981319904766257
MFAP4	red	0.842129070229868
MFF	grey	0.148602650478914
MFGE8	grey	-0.00901168963577997
MFHAS1	grey	0.507318296709231
MFI2	blue	0.513004810415597
MFI2-AS1	orangered4	0.669956175314638
MFN1	grey	0.0268136941992677
MFN2	black	0.724481170145226
MFNG	darkolivegreen	0.939616726293353
MFSD1	grey	0.448741802809955
MFSD10	grey	0.0569710203184554
MFSD11	grey	0.203185906047281
MFSD12	black	0.786492123235866
MFSD2A	grey	-0.338230632416223
MFSD3	grey	-0.242853647519771
MFSD4	grey	0.0862358665246964
MFSD5	blue	0.665335861825406
MFSD6	turquoise	0.618166469890246
MFSD6L	turquoise	0.339381717842432
MFSD7	grey	0.632163755715432
MFSD8	darkgreen	0.830336621640533
MFSD9	grey	0.541598617343993
MGA	grey	0.275541397587373
MGAM	grey	0.266879274200901
MGAM2	grey	0.110073971971401
MGAT1	lightgreen	0.924059286651239
MGAT2	grey	0.259247004749136
MGAT3	grey	0.0666097406331665
MGAT4A	grey	0.819993033780167
MGAT4B	blue	0.712489965008208
MGAT5	turquoise	0.429844622953297
MGC12916	grey	0.748488334116761
MGC16142	grey	0.173185951252427
MGC16275	grey	-0.0935929597317088
MGC27345	grey	-0.170735093430891
MGC32805	grey	-0.0784704083359177
MGC34796	turquoise	0.405413990217492
MGC50722	turquoise	0.910104323633804
MGC57346	grey	-0.206349657655371
MGC70870	grey	0.0253252719671849
MGC72080	grey	0.047116725310719
MGEA5	grey	-0.210960242110319
MGLL	turquoise	0.73214133436675
MGME1	grey	0.483617145681411
MGMT	turquoise	0.279942417653945
MGP	turquoise	0.517012012109179
MGRN1	grey	0.571541932207592
MGST1	grey	0.105339100708781
MGST2	darkred	0.785270322807464
MGST3	turquoise	0.62750072987841
MIA	grey	0.173742657916394
MIA3	grey	0.100040515412684
MIAT	grey	0.639453526041498
MIATNB	grey	0.159556149520259
MIB1	royalblue	0.828562728001712
MIB2	turquoise	0.497298851809802
MICA	grey	0.088905372578627
MICAL1	grey	0.437321202868428
MICAL2	grey	0.653862749191469
MICAL3	turquoise	0.69085278860954
MICALCL	grey	0.356665073611676
MICALL1	black	0.866532114813234
MICALL2	grey	-0.174805587000929
MICB	grey	0.720786982933712
MICU1	grey	0.334169938925213
MICU2	royalblue	0.793122298131419
MICU3	darkturquoise	0.786505408707145
MID1	turquoise	0.597962413730831
MID1IP1	turquoise	0.678825511004721
MID1IP1-AS1	turquoise	0.224618864734102
MID2	grey	0.289557834241983
MIDN	grey	0.70580894107977
MIEF1	magenta	0.803886271428545
MIEF2	turquoise	0.58974595719283
MIEN1	purple	0.709525171038439
MIER1	plum1	0.91529463737632
MIER2	grey	0.251594336293307
MIER3	grey	0.568236514539143
MIF	purple	0.673115883610866
MIF-AS1	grey	0.029880863724685
MIF4GD	tan	0.714819793329415
MIIP	grey	0.390662324179251
MILR1	grey	0.787550435982618
MINA	grey	-0.166272927717113
MINK1	grey	0.0866296624058563
MINOS1	grey	-0.319395554662916
MINOS1P1	grey	-0.0900744110671769
MINPP1	grey	-0.103807032167052
MIOS	grey	-0.147280486630669
MIPEP	turquoise	0.863908367311866
MIPEPP3	turquoise	0.6745877215348
MIPOL1	turquoise	0.663645663500277
MIR100HG	turquoise	0.355151227867832
MIR103A2	grey	0.133686994262157
MIR1254-1	grey	-0.0228194455307947
MIR1268A	turquoise	0.483869959730642
MIR1281	grey	0.203601041144597
MIR1282	grey	0.105091773024504
MIR132	turquoise	0.565607328668396
MIR141	green	0.732158618742874
MIR142	grey	0.683969160589572
MIR146A	grey	0.510986231985885
MIR155HG	grey	0.703701142333059
MIR17HG	darkgreen	0.67964272832714
MIR186	green	0.686313653017717
MIR1914	green	0.728665204249321
MIR200A	green	0.810474081588251
MIR200B	green	0.832904339747649
MIR205	grey	-0.163658870555866
MIR205HG	red	0.744060713043258
MIR21	grey	0.433343551673406
MIR210HG	grey	-0.00315863935131477
MIR223	grey	0.537157892283578
MIR22HG	grey	0.437340552437065
MIR24-1	grey	-0.323136828012907
MIR27B	grey	-0.293359536355329
MIR29C	green	0.720308386654686
MIR3064	green	0.871300817474692
MIR3187	turquoise	0.470639272545173
MIR31HG	grey	0.467042330788114
MIR320D1	grey	-0.255972524330627
MIR320E	grey	0.364522180691616
MIR34B	turquoise	0.763744806835514
MIR34C	turquoise	0.782591561577852
MIR3654	cyan	0.772455868552147
MIR3661	grey	0.270278210751198
MIR3682	grey	-0.154341172463561
MIR378I	grey	0.40050301435563
MIR3916	grey	0.161789365640019
MIR3936	grey	-0.356597438417837
MIR429	green	0.856928209028797
MIR4426	cyan	0.771838904164354
MIR4435-2HG	grey	0.570574280433016
MIR4451	grey	-0.0372339518484998
MIR4458HG	grey	-0.346364438135581
MIR4477B	grey	-0.071473959993451
MIR449C	grey	0.127838917184399
MIR4519	turquoise	0.431733773373144
MIR4523	grey	0.276071167820039
MIR4664	turquoise	0.509477747311025
MIR4691	grey	-0.0753376712887241
MIR4697HG	turquoise	0.330799238636509
MIR4712	grey	-0.249844491077102
MIR4720	grey	-0.119439638582038
MIR4737	turquoise	0.322145503557461
MIR4767	grey	0.488473585671587
MIR4785	grey	0.522453237372376
MIR492	grey	0.0272916150007932
MIR497HG	grey	0.187872636861859
MIR5047	green	0.940298335890937
MIR570	green	0.65618389004073
MIR600HG	turquoise	0.717382407971813
MIR6087	grey	0.0265163631209754
MIR614	darkmagenta	0.814702173318921
MIR635	grey	0.0229627235841542
MIR642A	white	0.814626591443143
MIR646HG	grey	-0.0546439751993797
MIR647	green	0.713628748638349
MIR659	turquoise	0.422321977741082
MIR6723	grey	0.052138737517738
MIR7-1	grey	0.015907410571191
MIR7161	grey	-0.203656301721479
MIR762	grey	-0.0851660106172785
MIR762HG	grey	-0.324974863816415
MIR8072	grey	-0.0261770503867059
MIR92B	turquoise	0.683402412528106
MIR99AHG	turquoise	0.818681410809429
MIRLET7BHG	grey	-0.0550075500784545
MIS12	grey	-0.00806229342354781
MIS18A	grey	0.0281609806502797
MIS18BP1	grey	0.511571866643982
MISP	black	0.650347906402146
MITD1	grey	0.263810816268358
MITF	grey	0.0656215749401266
MKI67	saddlebrown	0.916832263310052
MKKS	grey	-0.280799967351662
MKL1	black	0.73346039453559
MKL2	darkorange	0.81922635262064
MKLN1	royalblue	0.708955115690537
MKLN1-AS	grey	-0.134918252848677
MKNK1	grey	0.844060871710889
MKNK2	grey	0.256449507571714
MKRN1	yellow	0.469820245610576
MKRN2	grey	-0.248617389420337
MKRN2OS	grey	0.195051457758132
MKRN3	turquoise	0.603634670173637
MKRN9P	yellow	0.441455086193193
MKS1	turquoise	0.899741752969121
MKX	turquoise	0.302405492844619
MLANA	grey	0.0348009073236133
MLC1	turquoise	0.228288317759294
MLEC	grey	-0.161294666659983
MLF1	turquoise	0.925692607170001
MLF2	blue	0.711554366074813
MLH1	turquoise	0.562553836518186
MLH3	steelblue	0.737372863528739
MLIP	turquoise	0.367937905098471
MLKL	grey	0.883292332980133
MLLT1	grey	-0.0806136825461904
MLLT10	grey	-0.223725794040469
MLLT11	grey	0.175343132900328
MLLT3	grey	0.116950705008338
MLLT4	turquoise	0.772160418137537
MLLT4-AS1	turquoise	0.645034004041828
MLLT6	grey	0.221843347526322
MLPH	grey	0.262644470842565
MLST8	grey	-0.128517153237519
MLX	grey	0.630788986727942
MLXIP	turquoise	0.584914002696085
MLXIPL	grey	-0.196941244173831
MLYCD	grey	0.0220935821821641
MMAA	grey	0.751041198422138
MMAB	turquoise	0.594023653015953
MMACHC	grey	-0.3394664277868
MMADHC	pink	0.69845804618707
MMD	grey	0.593884709460024
MME	grey60	0.907032608833193
MMEL1	darkred	0.717760901751024
MMGT1	grey	0.161662929360328
MMP1	grey	0.129507629584396
MMP10	grey	-0.239372841706413
MMP11	grey	-0.304382345615253
MMP12	grey	0.752303461875458
MMP13	grey	0.356533051782061
MMP14	black	0.842123076834145
MMP15	black	0.759040699402363
MMP17	grey	0.516092868119283
MMP19	grey	0.706612604282285
MMP2	red	0.588952620432084
MMP23A	grey	0.0329067937759062
MMP24	grey	0.0587551230042507
MMP24-AS1	turquoise	0.286123994088231
MMP25	grey60	0.971774305909956
MMP25-AS1	grey	0.475842737972187
MMP28	grey	0.116758967047013
MMP3	grey	-0.159746045075295
MMP7	grey	0.269608178758082
MMP9	grey	0.702325156894257
MMRN1	grey	-0.0387091565748071
MMRN2	red	0.717762113640916
MMS19	grey	-0.296777896325991
MMS22L	turquoise	0.430854131908917
MN1	grey	0.143873247347181
MNAT1	turquoise	0.613990175835186
MND1	grey	0.435565658602255
MNDA	grey60	0.959193109419935
MNS1	turquoise	0.909481428045083
MNT	grey	0.430472599967505
MOAP1	grey	-0.0263087554308578
MOB1A	grey	0.830585921483172
MOB1B	darkturquoise	0.891848343754208
MOB2	grey	0.262178870117621
MOB3A	grey	0.79703589362953
MOB3B	grey	0.465515329329925
MOB3C	grey	0.604107959500185
MOB4	grey	0.424638421709592
MOBP	turquoise	0.803533774591592
MOCOS	grey	0.168526973361005
MOCS1	grey	-0.217399936961022
MOCS2	grey	-0.424194323234758
MOCS3	turquoise	0.716920510118404
MOGAT2	grey	0.0645044605663704
MOGS	grey	0.159737001275251
MOK	turquoise	0.910869111971772
MON1A	grey	-0.11732172178621
MON1B	lightgreen	0.801268615102605
MON2	darkgreen	0.716734029204904
MORC2	grey	0.471955774176439
MORC2-AS1	grey	-0.0616576615783194
MORC3	plum1	0.849213551674203
MORC4	grey	-0.00076947825755774
MORF4L1	turquoise	0.396896006569166
MORF4L2	turquoise	0.437351584193714
MORF4L2-AS1	turquoise	0.415206881678994
MORN1	turquoise	0.909064207034454
MORN2	turquoise	0.860524868304379
MORN3	turquoise	0.919710094491872
MORN4	turquoise	0.783750495743768
MORN5	turquoise	0.905118379454263
MOSPD1	turquoise	0.664191879915598
MOSPD2	grey	0.285203282128915
MOSPD3	tan	0.773063721546254
MOV10	grey	0.743334937275597
MPC1	grey	-0.258142464944594
MPC2	turquoise	0.636370686435068
MPDU1	grey	0.308285457069938
MPDZ	turquoise	0.86559667319291
MPEG1	midnightblue	0.889433262956794
MPG	purple	0.829084479835125
MPHOSPH10	grey	0.210161471357766
MPHOSPH6	grey	0.531292925306292
MPHOSPH8	grey	-0.146798669986501
MPHOSPH9	turquoise	0.57395182137449
MPI	grey	0.116255527380346
MPL	turquoise	0.875565153891851
MPLKIP	turquoise	0.408622798515584
MPND	tan	0.645602580270174
MPP1	grey	0.81237430332604
MPP2	turquoise	0.585421486696706
MPP3	grey	0.200368715830599
MPP4	turquoise	0.21965557952611
MPP5	pink	0.78342358147757
MPP6	grey	-0.37205829379964
MPP7	yellow	0.702726263269024
MPPE1	grey	0.102740775479935
MPPED1	red	0.77543081913717
MPPED2	grey	-0.318297531896227
MPRIP	grey	-0.104633280076464
MPST	grey	-0.163608294496686
MPV17	grey	-0.209419538975675
MPV17L	grey	0.185502757477585
MPV17L2	grey	0.205237377263851
MPZ	grey	0.300834462022882
MPZL1	grey	0.363304597346253
MPZL2	lightyellow	0.80597323111821
MPZL3	grey	0.0184756781946617
MR1	grey	0.563860393162425
MRAP2	grey	-0.105276923061108
MRAS	grey	0.594294004837357
MRC1	grey	0.437476823798585
MRC2	yellow	0.637479299841274
MRE11A	turquoise	0.596960846723522
MREG	pink	0.727014331523767
MRFAP1	blue	0.513409692654863
MRFAP1L1	turquoise	0.460143384649564
MRGBP	grey	0.414507126538375
MRI1	grey	-0.279625773337221
MRLN	turquoise	0.770740010928437
MRM1	grey	-0.197135044768663
MRO	grey	0.241080275310233
MROH1	turquoise	0.457227806323221
MROH6	grey	0.438360526095211
MROH7	grey	-0.359645764009138
MROH8	turquoise	0.590371036230934
MROH9	turquoise	0.675571613786954
MRPL1	grey	0.0550043924023146
MRPL10	grey	0.540632498096705
MRPL11	tan	0.767568964376648
MRPL12	blue	0.843045849297708
MRPL13	grey	-0.109617971999135
MRPL14	blue	0.766842138947164
MRPL15	blue	0.565010467390783
MRPL16	turquoise	0.349775297822593
MRPL17	blue	0.682869683107213
MRPL18	turquoise	0.406474782022594
MRPL19	grey	0.0769801630625517
MRPL2	blue	0.602477952437075
MRPL20	purple	0.770063476815425
MRPL21	grey	-0.154693739276993
MRPL22	blue	0.614376306364131
MRPL23	turquoise	0.266218872523258
MRPL24	turquoise	0.396590818241804
MRPL27	blue	0.704468849635319
MRPL28	blue	0.797032080971425
MRPL3	grey	0.13342870088091
MRPL30	grey	-0.145265936333446
MRPL32	grey	0.413578377222061
MRPL33	grey	-0.15109480447117
MRPL34	darkred	0.721427551740096
MRPL35	grey	0.0159261932469664
MRPL36	blue	0.634445354523876
MRPL37	blue	0.704157643455218
MRPL38	tan	0.752511394347785
MRPL39	grey	0.12285731351069
MRPL4	blue	0.696675730212485
MRPL40	turquoise	0.671551142982934
MRPL41	purple	0.703759558581451
MRPL42	darkturquoise	0.786253408668154
MRPL43	tan	0.801648749759577
MRPL44	grey	0.781656146792275
MRPL45	turquoise	0.387236384388896
MRPL45P2	grey	-0.116091268800327
MRPL46	blue	0.525324702923553
MRPL47	grey	0.0818198716186575
MRPL48	tan	0.603761404495285
MRPL49	grey	-0.148170778078428
MRPL50	grey	0.438911713499154
MRPL51	purple	0.813033242640987
MRPL52	purple	0.796935910609567
MRPL53	grey	-0.281227739307323
MRPL54	purple	0.785458267112492
MRPL55	tan	0.834448351343426
MRPL57	tan	0.856810650204629
MRPL9	grey	0.0576897912748396
MRPS10	grey	0.107196380129432
MRPS11	blue	0.70811646042816
MRPS12	blue	0.903682412544035
MRPS14	turquoise	0.422696070711929
MRPS15	blue	0.783669934918283
MRPS16	grey	-0.344680300283348
MRPS17	grey	-0.0534064093279656
MRPS18A	salmon	0.88919374334103
MRPS18B	brown	0.718314484712898
MRPS18C	grey	0.258876845052417
MRPS2	brown	0.725627333302543
MRPS21	turquoise	0.503481348621164
MRPS22	grey	0.350036212490392
MRPS23	grey	-0.183405825262105
MRPS24	tan	0.687020165582998
MRPS25	grey	-0.436193103310601
MRPS26	purple	0.709766634910376
MRPS27	turquoise	0.676984218016335
MRPS28	grey	-0.482503887632012
MRPS30	grey	0.137076539513364
MRPS31	turquoise	0.861003789240224
MRPS31P5	grey	-0.199425435674153
MRPS33	turquoise	0.399068412535319
MRPS34	blue	0.746973271784258
MRPS35	grey	-0.298564900323711
MRPS36	grey	0.185119196737425
MRPS5	grey	0.0806719017604074
MRPS6	grey	0.419744332316676
MRPS7	purple	0.764295037428623
MRPS9	turquoise	0.498680956657221
MRRF	grey	0.185673370311546
MRS2	grey	0.232832684336106
MRS2P2	grey	0.187660099885193
MRTO4	grey	-0.0242953504338134
MRVI1	grey	0.73971219137806
MRVI1-AS1	turquoise	0.477894207065846
MS4A1	grey	0.590392481120487
MS4A14	grey	0.548059030165675
MS4A2	grey	-0.00258899516642298
MS4A4A	grey	0.741793113268574
MS4A6A	midnightblue	0.89825146380969
MS4A7	grey	0.670164885616543
MS4A8	turquoise	0.838371292172014
MSANTD2	green	0.752362733740224
MSANTD3	grey	-0.139099963590764
MSANTD4	grey	-0.15753572280941
MSC	grey	0.508854816434037
MSC-AS1	grey	0.305253867556549
MSH2	turquoise	0.642882721000964
MSH3	turquoise	0.784016087287961
MSH5	grey	-0.163645528582883
MSH5-SAPCD1	green	0.813706817824093
MSH6	turquoise	0.294078189986725
MSI1	grey	-0.299778678141842
MSI2	turquoise	0.719760202128899
MSL1	grey	0.484622780780553
MSL2	grey	0.415005713116261
MSL3	grey	0.004015250649341
MSL3P1	grey	-0.184150332061308
MSLN	grey	-0.0881944921221227
MSMB	grey	-0.241664876284097
MSMO1	turquoise	0.477837514348288
MSMP	grey	0.137274562976106
MSN	grey	0.770345501622959
MSR1	grey	0.585170814143406
MSRA	brown	0.509606772331124
MSRB1	grey	0.692972411354745
MSRB2	turquoise	0.404276418193469
MSRB3	turquoise	0.496074940374645
MSS51	green	0.730463781113802
MST1	green	0.909047674258288
MST1L	green	0.692269557903903
MST1P2	green	0.867044587919016
MST1R	grey	0.428664173077724
MSTO1	grey	-0.0627180031904392
MSTO2P	grey	-0.0496212063127105
MSX2	grey	-0.00107897367850348
MT1E	grey	0.0637969218884769
MT1F	turquoise	0.370625960154033
MT1G	grey	-0.173712628931763
MT1H	grey	0.0993364013333904
MT1L	grey	-0.206058497036742
MT1M	grey	0.0718048982485306
MT1X	red	0.605000856612772
MT2A	grey	0.504735072625299
MT3	turquoise	0.494303642450557
MTA1	turquoise	0.519664936350687
MTA2	grey	0.642346054549875
MTA3	brown	0.608710184572451
MTAP	grey	0.363482670693658
MTBP	turquoise	0.637863410255357
MTCH1	grey	-0.01154268808076
MTCH2	grey	-0.381802447509345
MTCL1	grey	0.197756998515123
MTCP1	grey	-0.192548172059467
MTDH	pink	0.691608981098172
MTERF1	grey	-0.012647909477673
MTERF2	turquoise	0.667001179068828
MTERF3	grey	0.141886164129591
MTERF4	grey	-0.151584132243212
MTF1	grey	0.26310327415695
MTF2	plum1	0.817989630985936
MTFMT	brown	0.493755801891411
MTFP1	blue	0.637326313088614
MTFR1	grey	-0.0252606591997968
MTFR1L	turquoise	0.522460562482267
MTFR2	grey	0.197022336005157
MTG1	grey	0.21226843450324
MTG2	grey	0.1150283174694
MTHFD1	yellow	0.564508301466584
MTHFD1L	grey	0.539798803478639
MTHFD2	paleturquoise	0.853033471891174
MTHFD2L	turquoise	0.459650292633031
MTHFR	black	0.754381154115106
MTHFS	grey	0.28486849360129
MTHFSD	turquoise	0.33907538250592
MTIF2	turquoise	0.372423245349926
MTIF3	turquoise	0.434325560364043
MTL5	grey	-0.213216675798449
MTM1	turquoise	0.542016241954311
MTMR1	grey	0.283688523365069
MTMR10	grey	-0.197112511702075
MTMR11	grey	0.269635399911028
MTMR12	grey	-0.0561370413567776
MTMR14	black	0.808118083080808
MTMR2	turquoise	0.690346292843909
MTMR3	grey	-0.103170503908859
MTMR4	grey	0.356869430145111
MTMR6	royalblue	0.735459971334379
MTMR7	turquoise	0.757214980858348
MTMR8	grey	0.351425733940497
MTMR9	pink	0.684892635241838
MTMR9LP	grey	-0.0791328785179189
MTNR1A	grey	0.605930945821367
MTO1	grey	0.0663320478001695
MTOR	lightcyan	0.682221812581637
MTPAP	grey	-0.0672675474298483
MTR	grey	-0.280796851352827
MTRF1	grey	-0.0473520735051444
MTRF1L	grey	0.42131069636583
MTRNR2L1	grey	-0.0137103762738081
MTRNR2L2	grey	-0.0174765273629908
MTRNR2L8	grey	-0.00108722335251654
MTRNR2L9	grey	-0.045587140606081
MTRR	grey	0.0992924645209587
MTSS1	turquoise	0.710337326499568
MTSS1L	turquoise	0.711926375758209
MTTP	turquoise	0.720726858177064
MTURN	turquoise	0.770748975838317
MTUS1	lightyellow	0.809112424637763
MTUS2	red	0.67549165782857
MTX1	turquoise	0.569737351256877
MTX2	grey	-0.187777183758132
MTX3	darkturquoise	0.833654519395384
MUC1	black	0.733891453104475
MUC12	orangered4	0.653111711610559
MUC13	grey	0.614323931132337
MUC15	turquoise	0.788681006993561
MUC16	lightcyan	0.586356467889776
MUC2	grey	-0.0426620506854997
MUC20	grey	0.241934001045709
MUC21	grey	0.299616027825629
MUC22	lightcyan1	0.705431894006187
MUC3A	grey	0.736224601148083
MUC4	grey	0.418998818565864
MUC5AC	grey	-0.301134740434869
MUC5B	grey	0.0557542511896986
MUC6	grey	-0.0270478739628581
MUC7	grey	0.0119626667514145
MUCL1	turquoise	0.603241504753959
MUL1	blue	0.65455731174696
MUM1	turquoise	0.72813710259103
MUS81	grey	0.203410251411191
MUSTN1	grey	-0.122377454276682
MUT	grey	-0.38729734977697
MUTYH	grey	-0.39552600233231
MVB12A	blue	0.597899678135045
MVB12B	turquoise	0.546053683373198
MVD	grey	-0.214391999125866
MVK	turquoise	0.40136006017282
MVP	blue	0.659512012014169
MX1	greenyellow	0.896618248537184
MX2	greenyellow	0.885055599077022
MXD1	grey	0.818384637508692
MXD3	grey	0.338586508161355
MXD4	grey	-0.451891314692375
MXI1	turquoise	0.379924416307684
MXRA5	magenta	0.589554596602827
MXRA7	grey	-0.328091568507935
MXRA8	grey	0.0198705319929296
MYADM	grey	0.353315143544162
MYB	turquoise	0.605722841419045
MYBBP1A	turquoise	0.568743931280466
MYBL1	grey	0.150371318720405
MYBL2	saddlebrown	0.887345971615409
MYBPC1	grey	0.0416982596377726
MYBPC3	grey	0.451475942196137
MYC	grey	0.472112583168339
MYCBP	turquoise	0.822038447167609
MYCBP2	lightcyan	0.754695988943362
MYCBPAP	turquoise	0.723456398835051
MYCL	brown	0.64377239932352
MYCN	grey	0.123056565367583
MYCT1	turquoise	0.813904656654002
MYD88	greenyellow	0.827786271022699
MYDGF	lightgreen	0.875069296693508
MYEF2	turquoise	0.756184762915278
MYEOV	grey	0.533321512792536
MYEOV2	purple	0.871877927208989
MYH10	turquoise	0.641122494844606
MYH11	grey	0.459528839021449
MYH14	grey	-0.0228644403957739
MYH15	grey	0.00109989779218053
MYH16	grey	0.172730966895031
MYH3	green	0.720885952545886
MYH6	turquoise	0.412949935976616
MYH7	grey	0.334035898580067
MYH7B	turquoise	0.280080147325512
MYH9	grey	0.562611732403006
MYL12A	lightyellow	0.818800135698016
MYL12B	grey	0.291517300313239
MYL5	turquoise	0.677663482736539
MYL6	darkred	0.683726513666741
MYL6B	grey	-0.249873590909538
MYL9	grey	0.0783499471504051
MYLIP	grey	0.605397199565497
MYLK	turquoise	0.708387507528079
MYLK-AS1	turquoise	0.622512058805695
